datetime,amedas,ek,humid,solar,wind,azimuth,altitude
2015-04-02 11:00:00,16.380,18.900,44.200,958.300,0.000,2.769,1.000
2015-04-02 12:00:00,16.640,19.900,42.100,921.500,0.000,3.263,1.027
2015-04-02 13:00:00,17.480,18.200,43.600,860.600,0.000,3.723,0.953
2015-04-02 14:00:00,17.780,17.700,41.400,731.700,0.000,4.065,0.808
2015-04-02 15:00:00,18.220,19.600,39.300,558.400,0.000,4.312,0.624
2015-04-02 16:00:00,16.990,18.000,40.200,344.400,0.000,4.502,0.422
2015-04-02 17:00:00,15.970,15.800,46.400,135.000,0.000,4.665,0.212
2015-04-02 18:00:00,14.120,12.300,59.700,5.500,0.000,4.818,0.007
2015-04-02 19:00:00,13.330,11.900,62.500,0.000,0.000,4.976,-0.210
2015-04-02 20:00:00,13.030,11.600,63.300,0.000,0.000,5.153,-0.409
2015-04-02 21:00:00,12.760,11.600,64.300,0.000,0.000,5.368,-0.591
2015-04-02 22:00:00,12.700,11.600,67.900,0.000,0.000,5.641,-0.740
2015-04-02 23:00:00,12.790,11.700,71.800,0.000,0.000,5.986,-0.837
2015-04-03 00:00:00,12.630,11.400,73.900,0.000,0.000,0.097,-0.858
2015-04-03 01:00:00,12.860,11.400,73.900,0.000,0.000,0.473,-0.797
2015-04-03 02:00:00,12.610,11.100,74.200,0.000,0.000,0.783,-0.672
2015-04-03 03:00:00,10.580,9.100,79.700,0.000,0.000,1.024,-0.504
2015-04-03 04:00:00,9.810,7.300,84.600,0.000,0.000,1.217,-0.313
2015-04-03 05:00:00,8.840,6.000,91.000,0.000,0.000,1.383,-0.106
2015-04-03 06:00:00,9.310,9.100,83.800,32.200,0.000,1.536,0.106
2015-04-03 07:00:00,11.160,16.200,65.500,282.500,0.000,1.691,0.316
2015-04-03 08:00:00,14.600,19.300,55.900,211.500,0.000,1.864,0.524
2015-04-03 09:00:00,19.990,23.900,51.200,682.800,0.000,2.077,0.720
2015-04-03 10:00:00,21.790,23.500,53.800,721.600,0.000,2.364,0.890
2015-04-03 11:00:00,21.730,22.700,58.700,481.900,0.000,2.767,1.007
2015-04-03 12:00:00,21.550,21.500,65.100,271.400,0.000,3.267,1.034
2015-04-03 13:00:00,20.870,20.500,69.300,169.700,0.000,3.730,0.959
2015-04-03 14:00:00,20.390,20.200,73.300,157.600,0.000,4.073,0.812
2015-04-03 15:00:00,21.520,21.400,70.900,182.800,0.000,4.319,0.627
2015-04-03 16:00:00,22.440,23.300,66.900,394.800,0.000,4.509,0.425
2015-04-03 17:00:00,22.520,21.400,72.200,24.200,0.000,4.671,0.215
2015-04-03 18:00:00,21.180,20.400,78.000,0.000,0.000,4.824,0.009
2015-04-03 19:00:00,20.910,19.800,82.700,0.000,0.000,4.982,-0.207
2015-04-03 20:00:00,20.890,20.100,81.000,0.000,0.000,5.160,-0.406
2015-04-03 21:00:00,20.840,19.900,81.100,0.000,0.000,5.374,-0.586
2015-04-03 22:00:00,19.340,18.500,76.400,0.000,0.000,5.646,-0.735
2015-04-03 23:00:00,18.720,16.700,71.200,0.000,0.000,5.990,-0.831
2015-04-04 00:00:00,17.620,16.600,72.300,0.000,0.000,0.098,-0.851
2015-04-04 01:00:00,16.860,16.500,70.500,0.000,0.000,0.471,-0.791
2015-04-04 02:00:00,16.390,14.300,78.000,0.000,0.000,0.779,-0.666
2015-04-04 03:00:00,17.050,15.400,75.900,0.000,0.000,1.020,-0.499
2015-04-04 04:00:00,17.600,16.800,70.700,0.000,0.000,1.213,-0.308
2015-04-04 05:00:00,17.180,16.400,73.900,0.000,0.000,1.378,-0.100
2015-04-04 06:00:00,17.080,16.400,79.600,3.000,0.000,1.531,0.110
2015-04-04 07:00:00,14.420,13.400,67.200,10.600,0.000,1.687,0.321
2015-04-04 08:00:00,13.620,12.700,66.300,21.100,0.000,1.859,0.529
2015-04-04 09:00:00,13.540,13.100,65.000,68.500,0.000,2.072,0.725
2015-04-04 10:00:00,13.510,13.400,65.500,102.200,0.000,2.360,0.896
2015-04-04 11:00:00,13.390,14.000,63.500,178.800,0.000,2.766,1.013
2015-04-04 12:00:00,13.020,13.200,56.800,210.000,0.000,3.271,1.040
2015-04-04 13:00:00,13.940,14.000,53.900,236.700,0.000,3.737,0.964
2015-04-04 14:00:00,14.000,15.500,55.300,290.600,0.000,4.081,0.816
2015-04-04 15:00:00,14.370,14.800,58.700,208.500,0.000,4.326,0.631
2015-04-04 16:00:00,14.420,14.100,61.500,149.100,0.000,4.516,0.428
2015-04-04 17:00:00,13.770,13.100,63.600,62.900,0.000,4.678,0.217
2015-04-04 18:00:00,12.840,11.900,67.000,1.500,0.000,4.830,0.012
2015-04-04 19:00:00,12.250,11.300,62.400,0.000,0.000,4.988,-0.204
2015-04-04 20:00:00,11.720,10.900,61.900,0.000,0.000,5.166,-0.402
2015-04-04 21:00:00,11.470,10.600,69.000,0.000,0.000,5.380,-0.582
2015-04-04 22:00:00,11.020,10.300,72.500,0.000,0.000,5.652,-0.730
2015-04-04 23:00:00,10.830,10.100,73.100,0.000,0.000,5.994,-0.824
2015-04-05 00:00:00,10.700,10.100,73.500,0.000,0.000,0.099,-0.845
2015-04-05 01:00:00,10.670,9.900,73.600,0.000,0.000,0.470,-0.784
2015-04-05 02:00:00,10.670,9.900,74.000,0.000,0.000,0.776,-0.659
2015-04-05 03:00:00,10.550,9.800,74.200,0.000,0.000,1.015,-0.493
2015-04-05 04:00:00,10.510,9.800,74.800,0.000,0.000,1.208,-0.302
2015-04-05 05:00:00,9.690,8.900,82.200,0.000,0.000,1.374,-0.093
2015-04-05 06:00:00,9.370,9.100,86.300,28.200,0.000,1.527,0.115
2015-04-05 07:00:00,9.550,9.300,86.700,41.800,0.000,1.682,0.326
2015-04-05 08:00:00,9.780,9.800,86.800,66.500,0.000,1.854,0.534
2015-04-05 09:00:00,10.120,9.900,87.000,72.500,0.000,2.067,0.731
2015-04-05 10:00:00,10.690,10.500,86.000,77.500,0.000,2.355,0.902
2015-04-05 11:00:00,10.520,10.400,84.800,93.700,0.000,2.764,1.020
2015-04-05 12:00:00,11.150,11.300,82.500,173.700,0.000,3.274,1.047
2015-04-05 13:00:00,11.160,11.400,83.100,145.500,0.000,3.745,0.969
2015-04-05 14:00:00,11.550,11.300,84.500,86.100,0.000,4.089,0.820
2015-04-05 15:00:00,11.440,11.400,84.800,58.900,0.000,4.333,0.634
2015-04-05 16:00:00,11.570,11.600,85.100,46.800,0.000,4.522,0.430
2015-04-05 17:00:00,11.600,11.200,86.800,19.600,0.000,4.684,0.220
2015-04-05 18:00:00,11.540,10.800,90.400,0.000,0.000,4.837,0.014
2015-04-05 19:00:00,11.450,10.800,91.200,0.000,0.000,4.995,-0.201
2015-04-05 20:00:00,11.580,10.900,90.600,0.000,0.000,5.172,-0.399
2015-04-05 21:00:00,11.540,10.800,92.000,0.000,0.000,5.387,-0.578
2015-04-05 22:00:00,11.470,10.700,92.600,0.000,0.000,5.658,-0.725
2015-04-05 23:00:00,11.770,11.200,90.700,0.000,0.000,5.998,-0.818
2015-04-06 00:00:00,11.610,10.900,90.300,0.000,0.000,0.100,-0.838
2015-04-06 01:00:00,10.750,8.500,94.900,0.000,0.000,0.468,-0.777
2015-04-06 02:00:00,10.110,7.700,96.000,0.000,0.000,0.772,-0.653
2015-04-06 03:00:00,9.600,7.700,96.600,0.000,0.000,1.011,-0.487
2015-04-06 04:00:00,9.260,7.100,97.300,0.000,0.000,1.204,-0.297
2015-04-06 05:00:00,9.080,7.900,97.900,0.000,0.000,1.369,-0.086
2015-04-06 06:00:00,9.620,8.800,97.300,32.200,0.000,1.522,0.120
2015-04-06 07:00:00,11.650,17.500,77.500,267.400,0.000,1.677,0.331
2015-04-06 08:00:00,14.960,18.500,67.000,460.200,0.000,1.849,0.539
2015-04-06 09:00:00,16.550,21.500,57.000,656.600,0.000,2.061,0.736
2015-04-06 10:00:00,18.500,23.400,54.000,799.600,0.000,2.351,0.908
2015-04-06 11:00:00,21.290,24.300,52.900,838.400,0.000,2.763,1.027
2015-04-06 12:00:00,23.780,26.100,49.300,877.700,0.000,3.278,1.053
2015-04-06 13:00:00,24.400,27.200,48.000,952.700,0.000,3.752,0.975
2015-04-06 14:00:00,24.660,25.500,51.600,716.100,0.000,4.096,0.824
2015-04-06 15:00:00,24.180,23.800,51.800,185.800,0.000,4.341,0.637
2015-04-06 16:00:00,23.560,22.500,54.800,56.900,0.000,4.529,0.433
2015-04-06 17:00:00,22.840,22.000,59.800,42.800,0.000,4.690,0.223
2015-04-06 18:00:00,22.010,20.900,64.000,2.000,0.000,4.843,0.017
2015-04-06 19:00:00,20.900,19.900,66.600,0.000,0.000,5.001,-0.198
2015-04-06 20:00:00,19.350,18.300,69.000,0.000,0.000,5.178,-0.395
2015-04-06 21:00:00,17.750,16.800,70.600,0.000,0.000,5.393,-0.573
2015-04-06 22:00:00,16.580,15.600,74.900,0.000,0.000,5.664,-0.719
2015-04-06 23:00:00,15.390,14.500,81.900,0.000,0.000,6.002,-0.812
2015-04-07 00:00:00,14.680,13.800,80.400,0.000,0.000,0.101,-0.831
2015-04-07 01:00:00,13.420,11.900,90.000,0.000,0.000,0.466,-0.771
2015-04-07 02:00:00,12.410,11.300,94.300,0.000,0.000,0.769,-0.647
2015-04-07 03:00:00,11.680,10.500,96.100,0.000,0.000,1.007,-0.482
2015-04-07 04:00:00,11.580,10.600,96.800,0.000,0.000,1.200,-0.292
2015-04-07 05:00:00,11.750,10.900,97.400,0.000,0.000,1.365,-0.078
2015-04-07 06:00:00,11.710,10.900,97.700,2.000,0.000,1.517,0.125
2015-04-07 07:00:00,11.670,11.000,97.700,19.100,0.000,1.672,0.336
2015-04-07 08:00:00,11.660,11.100,97.800,67.000,0.000,1.844,0.544
2015-04-07 09:00:00,11.320,10.700,98.000,55.400,0.000,2.056,0.742
2015-04-07 10:00:00,11.120,10.700,97.900,59.400,0.000,2.346,0.914
2015-04-07 11:00:00,10.930,10.300,98.400,40.300,0.000,2.761,1.033
2015-04-07 12:00:00,11.490,11.100,98.100,169.200,0.000,3.282,1.060
2015-04-07 13:00:00,11.980,11.900,96.500,89.100,0.000,3.760,0.980
2015-04-07 14:00:00,11.580,11.000,96.900,97.200,0.000,4.104,0.828
2015-04-07 15:00:00,11.310,10.400,97.000,33.700,0.000,4.348,0.641
2015-04-07 16:00:00,11.190,10.400,97.600,44.800,0.000,4.536,0.436
2015-04-07 17:00:00,10.830,9.700,98.100,13.100,0.000,4.697,0.226
2015-04-07 18:00:00,10.590,9.600,98.600,0.500,0.000,4.849,0.019
2015-04-07 19:00:00,10.490,9.800,98.400,0.000,0.000,5.007,-0.195
2015-04-07 20:00:00,9.720,8.800,99.100,0.000,0.000,5.184,-0.391
2015-04-07 21:00:00,9.030,8.300,99.500,0.000,0.000,5.399,-0.569
2015-04-07 22:00:00,8.570,7.700,99.400,0.000,0.000,5.669,-0.714
2015-04-07 23:00:00,8.160,7.200,99.600,0.000,0.000,6.006,-0.806
2015-04-08 00:00:00,8.050,7.200,99.900,0.000,0.000,0.102,-0.824
2015-04-08 01:00:00,7.440,6.700,100.000,0.000,0.000,0.464,-0.764
2015-04-08 02:00:00,7.320,6.600,100.000,0.000,0.000,0.765,-0.641
2015-04-08 03:00:00,7.450,6.500,100.000,0.000,0.000,1.003,-0.476
2015-04-08 04:00:00,6.786,5.900,100.000,0.000,0.000,1.195,-0.287
2015-04-08 05:00:00,6.441,5.400,99.900,0.000,0.000,1.360,-0.065
2015-04-08 06:00:00,5.246,4.200,99.800,1.500,0.000,1.513,0.129
2015-04-08 07:00:00,3.721,2.900,100.000,13.100,0.000,1.667,0.341
2015-04-08 08:00:00,2.490,1.800,100.000,46.300,0.000,1.839,0.549
2015-04-08 09:00:00,2.322,1.900,100.000,98.200,0.000,2.051,0.747
2015-04-08 10:00:00,2.444,2.100,100.000,136.500,0.000,2.342,0.920
2015-04-08 11:00:00,2.697,2.300,100.000,112.300,0.000,2.759,1.040
2015-04-08 12:00:00,2.418,2.900,100.000,202.900,0.000,3.286,1.066
2015-04-08 13:00:00,2.920,2.700,100.000,78.100,0.000,3.767,0.985
2015-04-08 14:00:00,3.250,3.000,100.000,100.700,0.000,4.112,0.832
2015-04-08 15:00:00,3.680,3.200,100.000,55.900,0.000,4.355,0.644
2015-04-08 16:00:00,3.474,2.600,100.000,46.300,0.000,4.542,0.439
2015-04-08 17:00:00,3.216,2.500,100.000,18.100,0.000,4.703,0.229
2015-04-08 18:00:00,3.240,2.700,100.000,2.500,0.000,4.855,0.022
2015-04-08 19:00:00,3.431,2.800,100.000,0.000,0.000,5.013,-0.191
2015-04-08 20:00:00,3.588,2.900,100.000,0.000,0.000,5.190,-0.388
2015-04-08 21:00:00,3.543,3.100,100.000,0.000,0.000,5.405,-0.565
2015-04-08 22:00:00,3.738,3.300,100.000,0.000,0.000,5.675,-0.709
2015-04-08 23:00:00,4.107,3.500,100.000,0.000,0.000,6.010,-0.800
2015-04-09 00:00:00,4.158,3.500,100.000,0.000,0.000,0.103,-0.818
2015-04-09 01:00:00,4.316,3.600,100.000,0.000,0.000,0.463,-0.758
2015-04-09 02:00:00,4.246,3.500,100.000,0.000,0.000,0.762,-0.635
2015-04-09 03:00:00,4.245,3.700,100.000,0.000,0.000,0.999,-0.471
2015-04-09 04:00:00,4.234,3.700,100.000,0.000,0.000,1.191,-0.281
2015-04-09 05:00:00,4.265,3.700,100.000,0.000,0.000,1.355,-0.053
2015-04-09 06:00:00,4.329,4.300,98.400,70.500,0.000,1.508,0.134
2015-04-09 07:00:00,4.888,7.200,96.500,312.200,0.000,1.662,0.345
2015-04-09 08:00:00,6.148,9.100,94.600,506.600,0.000,1.833,0.554
2015-04-09 09:00:00,8.040,12.600,68.400,802.200,0.000,2.045,0.753
2015-04-09 10:00:00,9.790,12.900,58.000,903.900,0.000,2.337,0.926
2015-04-09 11:00:00,10.220,13.600,54.800,815.300,0.000,2.758,1.047
2015-04-09 12:00:00,10.610,14.000,50.000,896.800,0.000,3.291,1.072
2015-04-09 13:00:00,11.360,14.600,51.900,966.800,0.000,3.775,0.990
2015-04-09 14:00:00,12.530,12.800,54.300,765.400,0.000,4.120,0.836
2015-04-09 15:00:00,11.880,13.600,52.300,631.000,0.000,4.362,0.647
2015-04-09 16:00:00,11.120,12.200,54.200,282.000,0.000,4.549,0.442
2015-04-09 17:00:00,10.640,9.700,59.300,101.200,0.000,4.709,0.231
2015-04-09 18:00:00,9.360,7.500,65.200,6.500,0.000,4.861,0.025
2015-04-09 19:00:00,8.430,6.700,70.200,0.000,0.000,5.019,-0.188
2015-04-09 20:00:00,7.800,6.300,71.200,0.000,0.000,5.196,-0.384
2015-04-09 21:00:00,7.110,5.600,74.800,0.000,0.000,5.411,-0.561
2015-04-09 22:00:00,5.500,5.100,80.000,0.000,0.000,5.680,-0.704
2015-04-09 23:00:00,4.542,2.900,85.900,0.000,0.000,6.013,-0.794
2015-04-10 00:00:00,3.686,1.500,91.100,0.000,0.000,0.104,-0.811
2015-04-10 01:00:00,4.407,1.200,93.100,0.000,0.000,0.461,-0.751
2015-04-10 02:00:00,3.518,1.200,94.300,0.000,0.000,0.759,-0.629
2015-04-10 03:00:00,3.832,1.900,94.600,0.000,0.000,0.995,-0.465
2015-04-10 04:00:00,4.692,3.100,95.800,0.000,0.000,1.186,-0.276
2015-04-10 05:00:00,4.569,4.100,93.200,0.000,0.000,1.351,-0.048
2015-04-10 06:00:00,4.972,4.800,91.100,43.800,0.000,1.503,0.139
2015-04-10 07:00:00,5.832,6.400,86.600,107.300,0.000,1.657,0.350
2015-04-10 08:00:00,7.050,8.200,79.500,266.900,0.000,1.828,0.559
2015-04-10 09:00:00,7.900,8.000,76.500,204.900,0.000,2.040,0.758
2015-04-10 10:00:00,8.740,9.500,72.000,264.900,0.000,2.332,0.932
2015-04-10 11:00:00,9.940,10.200,68.500,203.900,0.000,2.756,1.053
2015-04-10 12:00:00,10.490,10.600,65.500,191.400,0.000,3.295,1.079
2015-04-10 13:00:00,11.360,11.700,63.700,212.000,0.000,3.782,0.995
2015-04-10 14:00:00,12.490,12.700,58.700,270.400,0.000,4.128,0.840
2015-04-10 15:00:00,12.280,11.500,59.900,90.600,0.000,4.370,0.650
2015-04-10 16:00:00,12.090,10.700,65.300,47.300,0.000,4.556,0.445
2015-04-10 17:00:00,10.390,9.400,77.500,26.700,0.000,4.715,0.234
2015-04-10 18:00:00,9.040,8.400,87.500,0.000,0.000,4.867,0.027
2015-04-10 19:00:00,9.120,8.100,88.500,0.000,0.000,5.024,-0.185
2015-04-10 20:00:00,9.040,8.100,91.600,0.000,0.000,5.202,-0.381
2015-04-10 21:00:00,9.170,8.400,92.900,0.000,0.000,5.417,-0.556
2015-04-10 22:00:00,9.210,8.300,94.200,0.000,0.000,5.685,-0.698
2015-04-10 23:00:00,9.150,8.300,95.600,0.000,0.000,6.017,-0.788
2015-04-11 00:00:00,9.210,8.300,96.200,0.000,0.000,0.105,-0.805
2015-04-11 01:00:00,9.120,8.300,97.000,0.000,0.000,0.459,-0.745
2015-04-11 02:00:00,9.100,8.400,97.700,0.000,0.000,0.755,-0.623
2015-04-11 03:00:00,9.190,8.400,98.300,0.000,0.000,0.991,-0.460
2015-04-11 04:00:00,9.440,8.700,98.400,0.000,0.000,1.182,-0.271
2015-04-11 05:00:00,9.580,8.900,98.800,0.000,0.000,1.347,-0.043
2015-04-11 06:00:00,9.710,9.000,98.900,23.200,0.000,1.499,0.143
2015-04-11 07:00:00,10.160,9.800,98.800,74.500,0.000,1.652,0.355
2015-04-11 08:00:00,11.000,10.900,97.400,143.500,0.000,1.823,0.564
2015-04-11 09:00:00,11.870,11.600,96.000,163.700,0.000,2.035,0.763
2015-04-11 10:00:00,13.000,14.000,91.800,397.300,0.000,2.327,0.938
2015-04-11 11:00:00,13.990,13.900,92.400,241.200,0.000,2.754,1.060
2015-04-11 12:00:00,14.380,15.000,89.800,351.000,0.000,3.299,1.085
2015-04-11 13:00:00,15.290,16.700,85.800,343.900,0.000,3.790,1.000
2015-04-11 14:00:00,16.250,18.000,71.100,470.300,0.000,4.136,0.844
2015-04-11 15:00:00,17.140,18.200,66.400,342.900,0.000,4.377,0.654
2015-04-11 16:00:00,17.270,17.500,66.300,184.300,0.000,4.562,0.448
2015-04-11 17:00:00,16.580,15.700,71.500,57.400,0.000,4.721,0.237
2015-04-11 18:00:00,15.480,14.400,77.500,1.500,0.000,4.873,0.030
2015-04-11 19:00:00,14.120,13.100,83.300,0.000,0.000,5.030,-0.182
2015-04-11 20:00:00,13.400,12.300,85.500,0.000,0.000,5.208,-0.377
2015-04-11 21:00:00,12.570,11.700,83.600,0.000,0.000,5.422,-0.552
2015-04-11 22:00:00,12.140,11.000,87.100,0.000,0.000,5.691,-0.693
2015-04-11 23:00:00,11.420,9.800,90.600,0.000,0.000,6.021,-0.782
2015-04-12 00:00:00,9.640,7.300,95.200,0.000,0.000,0.106,-0.798
2015-04-12 01:00:00,8.430,6.200,96.100,0.000,0.000,0.457,-0.738
2015-04-12 02:00:00,8.660,4.500,96.600,0.000,0.000,0.752,-0.617
2015-04-12 03:00:00,7.880,4.700,97.800,0.000,0.000,0.987,-0.454
2015-04-12 04:00:00,7.840,5.600,97.200,0.000,0.000,1.178,-0.266
2015-04-12 05:00:00,7.500,5.900,97.400,0.000,0.000,1.342,-0.039
2015-04-12 06:00:00,7.710,7.100,97.900,79.100,0.000,1.494,0.148
2015-04-12 07:00:00,9.660,10.600,89.800,200.400,0.000,1.647,0.359
2015-04-12 08:00:00,11.670,15.800,72.200,514.100,0.000,1.818,0.569
2015-04-12 09:00:00,14.240,18.000,61.200,699.400,0.000,2.029,0.768
2015-04-12 10:00:00,15.740,19.700,52.800,724.100,0.000,2.322,0.944
2015-04-12 11:00:00,16.660,20.100,43.200,865.100,0.000,2.752,1.066
2015-04-12 12:00:00,17.550,20.500,39.800,951.700,0.000,3.303,1.091
2015-04-12 13:00:00,17.710,19.900,38.100,650.600,0.000,3.798,1.005
2015-04-12 14:00:00,18.140,19.500,38.300,578.100,0.000,4.144,0.848
2015-04-12 15:00:00,18.090,18.700,39.900,360.000,0.000,4.384,0.657
2015-04-12 16:00:00,17.680,17.800,38.100,287.000,0.000,4.569,0.451
2015-04-12 17:00:00,16.980,15.900,44.200,95.700,0.000,4.727,0.239
2015-04-12 18:00:00,15.570,14.000,55.500,8.600,0.000,4.878,0.032
2015-04-12 19:00:00,14.680,13.200,61.200,0.000,0.000,5.036,-0.179
2015-04-12 20:00:00,13.970,12.700,65.400,0.000,0.000,5.214,-0.373
2015-04-12 21:00:00,13.170,11.800,66.600,0.000,0.000,5.428,-0.548
2015-04-12 22:00:00,12.600,11.200,70.000,0.000,0.000,5.696,-0.688
2015-04-12 23:00:00,11.850,10.500,72.200,0.000,0.000,6.024,-0.776
2015-04-13 00:00:00,11.170,9.600,78.200,0.000,0.000,0.107,-0.792
2015-04-13 01:00:00,11.170,10.100,80.200,0.000,0.000,0.456,-0.732
2015-04-13 02:00:00,10.770,10.200,81.700,0.000,0.000,0.749,-0.611
2015-04-13 03:00:00,10.650,10.000,83.100,0.000,0.000,0.983,-0.449
2015-04-13 04:00:00,10.290,9.400,84.900,0.000,0.000,1.174,-0.261
2015-04-13 05:00:00,10.120,9.400,85.400,0.000,0.000,1.338,-0.036
2015-04-13 06:00:00,10.150,9.500,85.000,22.200,0.000,1.489,0.153
2015-04-13 07:00:00,10.330,9.900,83.400,29.700,0.000,1.642,0.364
2015-04-13 08:00:00,10.390,10.100,82.700,42.800,0.000,1.813,0.574
2015-04-13 09:00:00,10.790,10.600,80.900,66.500,0.000,2.024,0.773
2015-04-13 10:00:00,10.820,9.900,88.700,83.600,0.000,2.317,0.950
2015-04-13 11:00:00,10.520,10.000,91.400,76.000,0.000,2.750,1.073
2015-04-13 12:00:00,10.530,10.500,92.800,138.000,0.000,3.307,1.097
2015-04-13 13:00:00,10.630,9.900,94.500,77.500,0.000,3.806,1.010
2015-04-13 14:00:00,10.290,9.400,94.700,123.900,0.000,4.152,0.852
2015-04-13 15:00:00,9.710,8.900,96.300,36.800,0.000,4.391,0.660
2015-04-13 16:00:00,9.980,9.100,96.200,50.900,0.000,4.575,0.453
2015-04-13 17:00:00,9.610,8.700,97.200,18.600,0.000,4.733,0.242
2015-04-13 18:00:00,9.200,8.400,97.800,0.000,0.000,4.884,0.035
2015-04-13 19:00:00,9.260,8.500,98.300,0.000,0.000,5.042,-0.176
2015-04-13 20:00:00,9.270,8.600,98.500,0.000,0.000,5.220,-0.370
2015-04-13 21:00:00,9.410,8.700,99.100,0.000,0.000,5.434,-0.543
2015-04-13 22:00:00,9.780,9.100,99.400,0.000,0.000,5.701,-0.683
2015-04-13 23:00:00,9.940,9.200,99.600,0.000,0.000,6.027,-0.770
2015-04-14 00:00:00,10.170,9.500,99.800,0.000,0.000,0.107,-0.785
2015-04-14 01:00:00,10.500,9.800,100.000,0.000,0.000,0.454,-0.726
2015-04-14 02:00:00,10.720,10.000,100.000,0.000,0.000,0.746,-0.605
2015-04-14 03:00:00,10.850,10.200,100.000,0.000,0.000,0.979,-0.443
2015-04-14 04:00:00,11.020,10.300,100.000,0.000,0.000,1.169,-0.256
2015-04-14 05:00:00,11.170,10.500,100.000,0.000,0.000,1.333,-0.033
2015-04-14 06:00:00,11.520,11.100,99.900,64.500,0.000,1.485,0.157
2015-04-14 07:00:00,12.020,11.800,99.700,42.800,0.000,1.638,0.369
2015-04-14 08:00:00,12.750,12.500,99.200,68.500,0.000,1.807,0.578
2015-04-14 09:00:00,13.280,12.700,99.300,52.400,0.000,2.018,0.779
2015-04-14 10:00:00,13.710,13.700,98.800,116.300,0.000,2.312,0.955
2015-04-14 11:00:00,14.330,14.600,96.600,138.500,0.000,2.748,1.079
2015-04-14 12:00:00,14.440,14.700,96.000,158.600,0.000,3.312,1.103
2015-04-14 13:00:00,15.030,16.200,94.300,261.300,0.000,3.814,1.015
2015-04-14 14:00:00,15.020,14.900,95.900,111.800,0.000,4.159,0.856
2015-04-14 15:00:00,14.950,14.300,97.200,62.400,0.000,4.398,0.663
2015-04-14 16:00:00,14.720,14.000,98.300,63.400,0.000,4.581,0.456
2015-04-14 17:00:00,14.270,13.400,99.200,12.600,0.000,4.739,0.245
2015-04-14 18:00:00,14.010,13.200,99.800,0.500,0.000,4.890,0.038
2015-04-14 19:00:00,13.640,12.700,100.000,0.000,0.000,5.047,-0.173
2015-04-14 20:00:00,13.480,12.700,100.000,0.000,0.000,5.225,-0.366
2015-04-14 21:00:00,13.250,12.500,100.000,0.000,0.000,5.439,-0.539
2015-04-14 22:00:00,13.160,12.400,100.000,0.000,0.000,5.706,-0.678
2015-04-14 23:00:00,13.230,12.400,100.000,0.000,0.000,6.031,-0.764
