datetime,amedas,ek,humid,solar,wind,azimuth,altitude
2014-11-29 01:00:00,17.200,17.100,98.200,0.000,1.000,0.832,-1.284
2014-11-29 02:00:00,16.700,16.600,98.200,0.000,1.000,1.252,-1.093
2014-11-29 03:00:00,16.200,16.300,98.400,0.000,1.000,1.466,-0.878
2014-11-29 04:00:00,15.900,15.900,98.500,0.000,2.000,1.616,-0.659
2014-11-29 05:00:00,15.100,15.200,98.400,0.000,2.000,1.745,-0.442
2014-11-29 06:00:00,14.600,14.800,97.900,0.000,2.000,1.871,-0.229
2014-11-29 07:00:00,14.300,14.400,97.500,0.500,1.000,2.004,-0.012
2014-11-29 08:00:00,13.700,14.300,97.800,23.200,1.000,2.156,0.169
2014-11-29 09:00:00,14.300,15.200,97.200,81.100,2.000,2.335,0.339
2014-11-29 10:00:00,15.000,16.200,95.900,99.700,2.000,2.551,0.480
2014-11-29 11:00:00,15.600,17.600,88.000,142.500,3.000,2.810,0.578
2014-11-29 12:00:00,15.900,18.900,75.800,223.100,3.000,3.101,0.618
2014-11-29 13:00:00,16.100,19.300,66.800,138.000,2.000,3.396,0.595
2014-11-29 14:00:00,16.900,26.900,54.000,525.200,2.000,3.665,0.511
2014-11-29 15:00:00,17.500,26.100,55.000,292.100,1.000,3.893,0.380
2014-11-29 16:00:00,16.800,19.400,63.300,72.000,1.000,4.081,0.217
2014-11-29 17:00:00,14.800,15.400,78.500,10.600,1.000,4.239,0.034
2014-11-29 18:00:00,12.800,12.400,87.100,0.000,2.000,4.376,-0.173
2014-11-29 19:00:00,11.700,11.400,90.300,0.000,2.000,4.503,-0.384
2014-11-29 20:00:00,10.900,10.500,92.000,0.000,0.000,4.629,-0.601
2014-11-29 21:00:00,10.200,9.800,93.600,0.000,0.000,4.770,-0.820
2014-11-29 22:00:00,9.900,9.600,94.300,0.000,1.000,4.957,-1.036
2014-11-29 23:00:00,10.000,9.600,95.200,0.000,0.000,5.291,-1.238
2014-11-30 00:00:00,10.100,9.500,95.600,0.000,0.000,6.116,-1.366
2014-11-30 01:00:00,9.600,9.500,95.900,0.000,1.000,0.836,-1.287
2014-11-30 02:00:00,9.700,9.500,96.400,0.000,0.000,1.256,-1.095
2014-11-30 03:00:00,9.600,9.700,96.500,0.000,0.000,1.469,-0.881
2014-11-30 04:00:00,9.600,9.500,96.800,0.000,1.000,1.619,-0.662
2014-11-30 05:00:00,9.400,8.900,96.500,0.000,1.000,1.747,-0.444
2014-11-30 06:00:00,9.000,8.400,97.000,0.000,1.000,1.872,-0.232
2014-11-30 07:00:00,8.700,8.600,97.300,1.500,1.000,2.006,-0.014
2014-11-30 08:00:00,10.600,11.100,96.400,33.700,1.000,2.157,0.166
2014-11-30 09:00:00,11.600,13.000,93.200,28.200,1.000,2.336,0.336
2014-11-30 10:00:00,12.300,14.800,91.400,98.700,2.000,2.552,0.477
2014-11-30 11:00:00,12.900,14.500,90.600,34.700,1.000,2.809,0.574
2014-11-30 12:00:00,11.700,12.500,93.900,10.600,1.000,3.099,0.615
2014-11-30 13:00:00,11.800,12.400,96.400,31.700,3.000,3.394,0.592
2014-11-30 14:00:00,12.000,12.500,97.000,12.100,1.000,3.662,0.509
2014-11-30 15:00:00,12.300,13.100,97.600,27.700,2.000,3.890,0.379
2014-11-30 16:00:00,12.600,13.300,98.400,25.200,1.000,4.078,0.216
2014-11-30 17:00:00,12.500,13.100,98.200,9.600,1.000,4.236,0.033
2014-11-30 18:00:00,12.700,13.200,98.900,0.000,1.000,4.373,-0.173
2014-11-30 19:00:00,13.200,13.500,99.200,0.000,2.000,4.499,-0.384
2014-11-30 20:00:00,13.000,13.400,99.300,0.000,0.000,4.625,-0.601
2014-11-30 21:00:00,12.900,13.400,99.400,0.000,1.000,4.765,-0.820
2014-11-30 22:00:00,13.000,13.600,99.600,0.000,0.000,4.951,-1.037
2014-11-30 23:00:00,13.100,13.600,99.700,0.000,1.000,5.282,-1.239
2014-12-01 00:00:00,13.600,13.900,99.700,0.000,0.000,6.107,-1.369
2014-12-01 01:00:00,16.500,16.700,99.400,0.000,3.000,0.839,-1.290
2014-12-01 02:00:00,17.000,16.700,97.700,0.000,1.000,1.260,-1.098
2014-12-01 03:00:00,15.700,15.800,98.600,0.000,3.000,1.472,-0.883
2014-12-01 04:00:00,14.300,14.300,98.900,0.000,4.000,1.621,-0.665
2014-12-01 05:00:00,13.500,13.600,99.000,0.000,3.000,1.749,-0.447
2014-12-01 06:00:00,12.600,12.500,98.100,0.000,4.000,1.874,-0.234
2014-12-01 07:00:00,12.000,12.000,97.000,0.500,3.000,2.007,-0.016
2014-12-01 08:00:00,12.700,12.800,93.000,9.100,3.000,2.158,0.163
2014-12-01 09:00:00,12.600,13.200,89.700,69.500,5.000,2.336,0.333
2014-12-01 10:00:00,11.800,12.800,84.200,115.800,5.000,2.552,0.474
2014-12-01 11:00:00,11.100,12.100,77.100,133.400,5.000,2.809,0.571
2014-12-01 12:00:00,11.200,12.000,71.700,68.500,5.000,3.098,0.612
2014-12-01 13:00:00,11.600,12.500,69.800,94.700,4.000,3.391,0.590
2014-12-01 14:00:00,10.500,11.700,79.400,105.700,5.000,3.659,0.507
2014-12-01 15:00:00,10.100,11.500,67.100,115.300,4.000,3.887,0.378
2014-12-01 16:00:00,8.300,8.000,85.100,48.800,5.000,4.075,0.215
2014-12-01 17:00:00,8.500,8.700,78.500,2.500,5.000,4.233,0.033
2014-12-01 18:00:00,7.900,8.000,72.700,0.000,4.000,4.370,-0.173
2014-12-01 19:00:00,6.200,6.100,88.000,0.000,5.000,4.496,-0.384
2014-12-01 20:00:00,5.400,5.400,92.300,0.000,4.000,4.621,-0.601
2014-12-01 21:00:00,5.600,5.700,89.200,0.000,4.000,4.761,-0.820
2014-12-01 22:00:00,5.100,4.400,89.800,0.000,5.000,4.945,-1.037
2014-12-01 23:00:00,4.800,4.900,80.100,0.000,3.000,5.272,-1.240
2014-12-02 00:00:00,4.900,4.400,78.000,0.000,2.000,6.097,-1.371
2014-12-02 01:00:00,4.900,5.000,73.900,0.000,3.000,0.841,-1.293
2014-12-02 02:00:00,4.900,5.100,72.500,0.000,3.000,1.264,-1.101
2014-12-02 03:00:00,5.200,5.400,73.700,0.000,4.000,1.475,-0.886
2014-12-02 04:00:00,5.400,5.600,70.500,0.000,4.000,1.623,-0.667
2014-12-02 05:00:00,5.300,5.400,72.300,0.000,4.000,1.751,-0.450
2014-12-02 06:00:00,4.700,4.800,77.600,0.000,3.000,1.876,-0.237
2014-12-02 07:00:00,4.100,4.100,85.600,0.500,2.000,2.009,-0.018
2014-12-02 08:00:00,4.900,5.100,79.000,21.100,3.000,2.159,0.160
2014-12-02 09:00:00,4.100,5.300,86.100,100.700,2.000,2.337,0.330
2014-12-02 10:00:00,5.200,6.900,79.200,177.800,3.000,2.552,0.471
2014-12-02 11:00:00,5.900,8.700,73.000,206.500,4.000,2.808,0.568
2014-12-02 12:00:00,5.800,10.600,68.400,568.500,4.000,3.096,0.610
2014-12-02 13:00:00,5.900,12.400,61.800,270.900,4.000,3.389,0.587
2014-12-02 14:00:00,5.500,8.000,69.700,184.800,5.000,3.656,0.506
2014-12-02 15:00:00,5.400,8.500,67.800,205.500,3.000,3.884,0.376
2014-12-02 16:00:00,4.800,5.800,76.000,41.300,2.000,4.072,0.214
2014-12-02 17:00:00,3.800,4.400,83.500,14.100,1.000,4.230,0.033
2014-12-02 18:00:00,3.700,3.600,86.700,0.000,1.000,4.367,-0.174
2014-12-02 19:00:00,3.600,3.700,88.200,0.000,2.000,4.492,-0.384
2014-12-02 20:00:00,4.400,4.400,84.700,0.000,1.000,4.617,-0.600
2014-12-02 21:00:00,4.400,4.300,81.600,0.000,2.000,4.756,-0.819
2014-12-02 22:00:00,4.500,3.800,80.300,0.000,2.000,4.939,-1.036
2014-12-02 23:00:00,4.600,4.300,78.100,0.000,2.000,5.263,-1.240
2014-12-03 00:00:00,4.700,4.200,76.500,0.000,2.000,6.087,-1.373
2014-12-03 01:00:00,4.000,2.900,80.100,0.000,2.000,0.843,-1.296
2014-12-03 02:00:00,3.300,3.400,81.900,0.000,1.000,1.267,-1.103
2014-12-03 03:00:00,3.400,4.100,82.200,0.000,1.000,1.477,-0.889
2014-12-03 04:00:00,4.400,4.600,83.700,0.000,2.000,1.625,-0.670
2014-12-03 05:00:00,4.300,4.500,87.400,0.000,2.000,1.753,-0.452
2014-12-03 06:00:00,4.400,4.700,89.100,0.000,2.000,1.877,-0.240
2014-12-03 07:00:00,4.200,4.700,91.300,1.000,2.000,2.010,-0.020
2014-12-03 08:00:00,4.500,5.000,92.200,21.700,2.000,2.160,0.157
2014-12-03 09:00:00,6.300,7.200,89.700,124.400,1.000,2.338,0.327
2014-12-03 10:00:00,7.100,10.600,83.700,214.500,1.000,2.552,0.468
2014-12-03 11:00:00,9.800,18.300,67.300,271.900,1.000,2.807,0.565
2014-12-03 12:00:00,9.400,11.600,77.800,161.600,2.000,3.094,0.607
2014-12-03 13:00:00,10.600,13.200,71.600,315.700,2.000,3.386,0.585
2014-12-03 14:00:00,11.200,13.000,70.100,192.400,2.000,3.654,0.504
2014-12-03 15:00:00,10.900,11.900,69.500,118.300,1.000,3.881,0.375
2014-12-03 16:00:00,10.800,11.200,72.000,36.800,2.000,4.069,0.213
2014-12-03 17:00:00,10.700,10.200,74.500,8.600,1.000,4.227,0.032
2014-12-03 18:00:00,10.000,9.800,79.400,0.000,1.000,4.364,-0.174
2014-12-03 19:00:00,8.300,8.600,88.400,0.000,1.000,4.489,-0.384
2014-12-03 20:00:00,8.200,8.500,92.800,0.000,1.000,4.614,-0.600
2014-12-03 21:00:00,8.200,8.400,94.000,0.000,0.000,4.752,-0.819
2014-12-03 22:00:00,8.000,8.200,95.000,0.000,2.000,4.933,-1.036
2014-12-03 23:00:00,7.800,8.100,95.400,0.000,0.000,5.254,-1.241
2014-12-04 00:00:00,7.500,7.800,96.000,0.000,0.000,6.077,-1.375
2014-12-04 01:00:00,7.500,8.000,96.300,0.000,1.000,0.845,-1.299
2014-12-04 02:00:00,7.500,8.000,96.600,0.000,0.000,1.270,-1.106
2014-12-04 03:00:00,7.800,8.000,96.700,0.000,0.000,1.480,-0.891
2014-12-04 04:00:00,7.500,7.900,97.000,0.000,0.000,1.627,-0.672
2014-12-04 05:00:00,7.000,7.300,97.200,0.000,1.000,1.754,-0.455
2014-12-04 06:00:00,6.100,6.500,97.400,0.000,4.000,1.879,-0.242
2014-12-04 07:00:00,5.300,5.500,97.600,0.000,4.000,2.011,-0.022
2014-12-04 08:00:00,5.000,5.400,98.000,4.500,1.000,2.161,0.154
2014-12-04 09:00:00,5.200,5.600,97.900,17.100,0.000,2.338,0.324
2014-12-04 10:00:00,6.100,8.100,96.700,143.000,1.000,2.552,0.465
2014-12-04 11:00:00,7.600,10.500,90.800,407.400,0.000,2.806,0.563
2014-12-04 12:00:00,8.300,9.800,85.700,69.500,2.000,3.092,0.605
2014-12-04 13:00:00,8.000,8.900,87.300,69.000,3.000,3.384,0.583
2014-12-04 14:00:00,7.700,10.200,83.300,100.200,3.000,3.651,0.503
2014-12-04 15:00:00,7.700,15.600,70.400,147.000,3.000,3.878,0.374
2014-12-04 16:00:00,7.300,7.800,82.800,62.900,3.000,4.066,0.213
2014-12-04 17:00:00,6.500,6.000,84.600,10.100,3.000,4.224,0.032
2014-12-04 18:00:00,6.100,6.000,82.500,0.000,2.000,4.361,-0.173
2014-12-04 19:00:00,5.800,5.500,81.600,0.000,2.000,4.486,-0.384
2014-12-04 20:00:00,5.900,5.400,81.300,0.000,1.000,4.610,-0.600
2014-12-04 21:00:00,6.000,5.800,79.000,0.000,1.000,4.748,-0.819
2014-12-04 22:00:00,5.500,4.600,81.700,0.000,2.000,4.928,-1.036
2014-12-04 23:00:00,5.400,4.900,84.000,0.000,2.000,5.245,-1.241
2014-12-05 00:00:00,5.400,5.000,82.100,0.000,2.000,6.066,-1.377
2014-12-05 01:00:00,5.500,5.600,76.700,0.000,2.000,0.847,-1.302
2014-12-05 02:00:00,5.500,5.200,78.500,0.000,2.000,1.272,-1.109
2014-12-05 03:00:00,5.100,4.800,80.200,0.000,3.000,1.482,-0.893
2014-12-05 04:00:00,5.200,5.400,76.800,0.000,2.000,1.629,-0.675
2014-12-05 05:00:00,5.400,4.900,77.800,0.000,2.000,1.756,-0.457
2014-12-05 06:00:00,5.200,4.800,77.700,0.000,3.000,1.880,-0.245
2014-12-05 07:00:00,4.800,4.500,76.900,1.000,2.000,2.012,-0.024
2014-12-05 08:00:00,5.200,5.400,77.900,44.800,1.000,2.161,0.151
2014-12-05 09:00:00,5.600,7.100,77.000,165.700,3.000,2.338,0.321
2014-12-05 10:00:00,6.700,9.000,70.700,183.800,3.000,2.551,0.462
2014-12-05 11:00:00,6.200,7.300,73.300,79.100,5.000,2.805,0.560
2014-12-05 12:00:00,6.400,8.500,68.800,201.400,5.000,3.090,0.602
2014-12-05 13:00:00,6.000,7.400,70.500,136.000,5.000,3.381,0.581
2014-12-05 14:00:00,5.900,7.400,71.100,123.900,3.000,3.648,0.501
2014-12-05 15:00:00,5.500,6.600,72.400,99.200,6.000,3.875,0.374
2014-12-05 16:00:00,5.200,5.900,74.800,54.900,4.000,4.063,0.213
2014-12-05 17:00:00,4.500,4.700,77.700,6.500,2.000,4.221,0.032
2014-12-05 18:00:00,4.200,4.100,80.700,0.000,2.000,4.358,-0.173
2014-12-05 19:00:00,4.300,4.500,79.200,0.000,2.000,4.483,-0.383
2014-12-05 20:00:00,4.100,4.100,81.000,0.000,3.000,4.607,-0.599
2014-12-05 21:00:00,4.100,4.300,82.000,0.000,1.000,4.744,-0.818
2014-12-05 22:00:00,4.600,4.600,81.500,0.000,2.000,4.922,-1.036
2014-12-05 23:00:00,4.800,4.900,80.400,0.000,3.000,5.237,-1.241
2014-12-06 00:00:00,4.600,4.200,81.200,0.000,2.000,6.056,-1.379
2014-12-06 01:00:00,3.800,3.400,76.400,0.000,3.000,0.848,-1.304
2014-12-06 02:00:00,3.400,3.200,74.500,0.000,3.000,1.275,-1.111
2014-12-06 03:00:00,4.200,4.100,73.100,0.000,3.000,1.484,-0.896
2014-12-06 04:00:00,2.700,2.600,79.700,0.000,2.000,1.631,-0.677
2014-12-06 05:00:00,3.100,3.400,78.300,0.000,3.000,1.757,-0.460
2014-12-06 06:00:00,2.200,2.000,86.800,0.000,2.000,1.881,-0.247
2014-12-06 07:00:00,2.800,2.700,85.100,1.000,3.000,2.013,-0.025
2014-12-06 08:00:00,3.000,3.400,88.300,78.100,2.000,2.162,0.149
2014-12-06 09:00:00,2.800,3.400,88.500,53.400,4.000,2.338,0.318
2014-12-06 10:00:00,6.400,11.100,70.100,287.000,4.000,2.551,0.459
2014-12-06 11:00:00,6.200,16.400,57.700,480.900,5.000,2.804,0.557
2014-12-06 12:00:00,6.900,13.100,55.900,294.600,5.000,3.089,0.600
2014-12-06 13:00:00,6.200,9.700,56.700,165.700,6.000,3.379,0.580
2014-12-06 14:00:00,6.900,16.300,46.300,280.000,6.000,3.645,0.500
2014-12-06 15:00:00,5.500,11.600,58.000,485.400,4.000,3.872,0.373
2014-12-06 16:00:00,5.400,6.700,67.600,76.500,3.000,4.060,0.212
2014-12-06 17:00:00,4.600,3.700,73.000,8.600,3.000,4.218,0.032
2014-12-06 18:00:00,4.300,2.900,76.700,0.000,2.000,4.355,-0.173
2014-12-06 19:00:00,3.200,2.200,77.500,0.000,1.000,4.480,-0.383
2014-12-06 20:00:00,3.700,2.200,74.600,0.000,2.000,4.604,-0.599
2014-12-06 21:00:00,2.400,1.800,77.700,0.000,3.000,4.740,-0.817
2014-12-06 22:00:00,2.100,1.300,80.100,0.000,2.000,4.917,-1.035
2014-12-06 23:00:00,0.800,0.400,83.300,0.000,2.000,5.228,-1.241
2014-12-07 00:00:00,1.900,0.900,82.900,0.000,1.000,6.045,-1.381
2014-12-07 01:00:00,0.300,-0.500,86.000,0.000,1.000,0.849,-1.307
2014-12-07 02:00:00,-0.100,-0.700,88.100,0.000,0.000,1.277,-1.114
2014-12-07 03:00:00,0.500,-0.400,89.500,0.000,2.000,1.486,-0.898
2014-12-07 04:00:00,-0.700,-0.800,91.200,0.000,1.000,1.632,-0.679
2014-12-07 05:00:00,-0.600,-0.600,92.800,0.000,1.000,1.758,-0.462
2014-12-07 06:00:00,-0.900,-1.900,92.900,0.000,0.000,1.882,-0.250
2014-12-07 07:00:00,-0.700,-0.700,93.800,1.000,1.000,2.014,-0.027
2014-12-07 08:00:00,0.000,0.400,93.800,60.400,1.000,2.163,0.146
2014-12-07 09:00:00,3.600,4.100,89.200,107.800,1.000,2.338,0.316
2014-12-07 10:00:00,5.400,11.500,78.500,226.600,2.000,2.551,0.456
2014-12-07 11:00:00,7.800,16.100,55.600,194.400,1.000,2.803,0.555
2014-12-07 12:00:00,8.000,18.100,50.900,614.300,1.000,3.087,0.598
2014-12-07 13:00:00,8.600,15.100,57.500,299.100,2.000,3.376,0.578
2014-12-07 14:00:00,8.500,12.200,61.200,217.500,1.000,3.642,0.499
2014-12-07 15:00:00,8.600,12.500,64.100,182.300,1.000,3.869,0.372
2014-12-07 16:00:00,8.000,9.300,69.400,82.600,2.000,4.058,0.212
2014-12-07 17:00:00,7.000,6.600,76.700,16.100,1.000,4.216,0.032
2014-12-07 18:00:00,5.800,5.900,80.000,0.000,0.000,4.352,-0.173
2014-12-07 19:00:00,5.300,4.700,85.100,0.000,0.000,4.478,-0.382
2014-12-07 20:00:00,4.600,3.900,87.800,0.000,0.000,4.601,-0.598
2014-12-07 21:00:00,3.200,1.900,90.200,0.000,0.000,4.736,-0.817
2014-12-07 22:00:00,2.500,1.900,92.400,0.000,1.000,4.912,-1.034
2014-12-07 23:00:00,2.400,2.500,93.100,0.000,2.000,5.220,-1.241
2014-12-08 00:00:00,2.800,2.700,93.200,0.000,0.000,6.033,-1.383
2014-12-08 01:00:00,2.500,2.500,93.500,0.000,0.000,0.849,-1.310
2014-12-08 02:00:00,2.600,2.800,94.000,0.000,0.000,1.279,-1.116
2014-12-08 03:00:00,2.600,1.700,93.900,0.000,0.000,1.488,-0.901
2014-12-08 04:00:00,1.200,0.600,94.800,0.000,0.000,1.634,-0.682
2014-12-08 05:00:00,1.500,1.300,95.700,0.000,1.000,1.760,-0.465
2014-12-08 06:00:00,1.200,0.700,95.400,0.000,0.000,1.883,-0.252
2014-12-08 07:00:00,1.400,1.100,96.400,0.500,1.000,2.014,-0.029
2014-12-08 08:00:00,2.200,2.700,96.200,45.800,1.000,2.163,0.144
2014-12-08 09:00:00,3.100,3.900,95.300,29.700,1.000,2.338,0.313
2014-12-08 10:00:00,3.800,4.800,95.900,70.500,2.000,2.550,0.454
2014-12-08 11:00:00,4.500,6.900,95.200,150.100,1.000,2.802,0.553
2014-12-08 12:00:00,5.700,9.000,90.600,204.400,0.000,3.085,0.596
2014-12-08 13:00:00,8.300,11.800,79.700,295.100,1.000,3.374,0.577
2014-12-08 14:00:00,11.200,23.300,61.300,270.400,1.000,3.640,0.498
2014-12-08 15:00:00,11.900,21.900,56.800,432.600,1.000,3.867,0.372
2014-12-08 16:00:00,9.600,10.900,76.100,54.900,2.000,4.055,0.212
2014-12-08 17:00:00,7.600,7.400,80.700,14.600,1.000,4.213,0.032
2014-12-08 18:00:00,6.200,6.000,88.500,0.000,2.000,4.350,-0.172
2014-12-08 19:00:00,5.500,5.400,91.500,0.000,1.000,4.475,-0.381
2014-12-08 20:00:00,4.800,4.400,92.900,0.000,1.000,4.598,-0.597
2014-12-08 21:00:00,4.600,4.500,93.800,0.000,2.000,4.732,-0.816
2014-12-08 22:00:00,4.100,2.400,94.700,0.000,1.000,4.907,-1.034
2014-12-08 23:00:00,4.100,4.400,95.800,0.000,2.000,5.213,-1.240
2014-12-10 00:00:00,4.000,2.600,89.100,0.000,1.000,6.010,-1.385
2014-12-10 01:00:00,3.600,2.200,90.800,0.000,0.000,0.849,-1.315
2014-12-10 02:00:00,3.500,2.200,91.900,0.000,0.000,1.282,-1.121
2014-12-10 03:00:00,2.900,1.300,93.000,0.000,1.000,1.491,-0.905
2014-12-10 04:00:00,3.000,1.200,93.800,0.000,0.000,1.636,-0.687
2014-12-10 05:00:00,3.800,1.200,93.900,0.000,2.000,1.761,-0.469
2014-12-10 06:00:00,2.200,2.100,95.100,0.000,1.000,1.884,-0.257
2014-12-10 07:00:00,1.800,1.700,95.100,0.500,2.000,2.015,-0.032
2014-12-10 08:00:00,2.600,2.700,94.900,33.200,1.000,2.163,0.139
2014-12-10 09:00:00,5.300,6.600,90.900,95.700,1.000,2.338,0.308
2014-12-10 10:00:00,7.700,9.700,80.900,106.800,1.000,2.548,0.449
2014-12-10 11:00:00,8.800,14.900,74.100,267.900,2.000,2.799,0.548
2014-12-10 12:00:00,10.500,22.600,57.100,230.600,2.000,3.081,0.592
2014-12-10 13:00:00,11.700,23.100,49.700,461.800,1.000,3.369,0.574
2014-12-10 14:00:00,12.300,21.500,51.100,241.200,2.000,3.634,0.496
2014-12-10 15:00:00,11.800,12.800,68.500,52.900,1.000,3.861,0.371
2014-12-10 16:00:00,10.700,10.900,75.900,19.100,0.000,4.050,0.212
2014-12-10 17:00:00,8.700,9.200,85.700,2.000,0.000,4.208,0.033
2014-12-10 18:00:00,8.500,8.800,89.800,0.000,0.000,4.345,-0.171
2014-12-10 19:00:00,8.500,8.900,91.800,0.000,1.000,4.470,-0.380
2014-12-10 20:00:00,8.300,8.500,92.900,0.000,1.000,4.592,-0.595
2014-12-10 21:00:00,8.200,8.700,93.700,0.000,1.000,4.726,-0.814
2014-12-10 22:00:00,8.300,8.700,94.200,0.000,0.000,4.898,-1.032
2014-12-10 23:00:00,8.300,8.800,94.600,0.000,0.000,5.198,-1.240
2014-12-11 00:00:00,8.300,8.800,95.500,0.000,0.000,5.999,-1.386
2014-12-11 01:00:00,8.600,9.000,96.600,0.000,0.000,0.848,-1.317
2014-12-11 02:00:00,8.800,9.200,96.800,0.000,1.000,1.283,-1.123
2014-12-11 03:00:00,9.000,9.400,97.200,0.000,2.000,1.492,-0.908
2014-12-11 04:00:00,9.100,9.300,97.400,0.000,1.000,1.637,-0.689
2014-12-11 05:00:00,9.800,9.900,96.500,0.000,1.000,1.762,-0.472
2014-12-11 06:00:00,9.600,9.800,96.000,0.000,1.000,1.885,-0.260
2014-12-11 07:00:00,9.000,9.300,96.700,0.000,0.000,2.015,-0.034
2014-12-11 08:00:00,8.800,9.300,96.500,23.200,0.000,2.163,0.136
2014-12-11 09:00:00,9.200,9.900,96.900,76.500,1.000,2.338,0.306
2014-12-11 10:00:00,9.300,9.900,96.400,31.200,0.000,2.548,0.447
2014-12-11 11:00:00,9.300,9.800,96.900,25.700,2.000,2.797,0.546
2014-12-11 12:00:00,9.100,10.000,96.100,60.400,1.000,3.079,0.591
2014-12-11 13:00:00,9.700,10.800,94.200,128.900,1.000,3.366,0.573
2014-12-11 14:00:00,9.900,11.300,90.400,155.100,3.000,3.632,0.496
2014-12-11 15:00:00,10.000,11.100,87.200,116.300,1.000,3.859,0.371
2014-12-11 16:00:00,9.700,11.500,87.300,94.700,1.000,4.048,0.212
2014-12-11 17:00:00,8.500,8.000,89.100,7.600,2.000,4.206,0.034
2014-12-11 18:00:00,7.600,7.400,89.400,0.000,2.000,4.343,-0.170
2014-12-11 19:00:00,6.800,6.400,92.200,0.000,0.000,4.468,-0.379
2014-12-11 20:00:00,5.600,6.000,94.500,0.000,2.000,4.590,-0.594
2014-12-11 21:00:00,6.000,6.300,94.200,0.000,2.000,4.723,-0.813
2014-12-11 22:00:00,5.900,6.000,94.800,0.000,1.000,4.894,-1.031
2014-12-11 23:00:00,5.800,6.000,94.800,0.000,1.000,5.191,-1.239
2014-12-12 00:00:00,4.600,4.000,96.200,0.000,1.000,5.987,-1.387
2014-12-12 01:00:00,4.500,4.300,96.900,0.000,2.000,0.846,-1.319
2014-12-12 02:00:00,4.000,3.800,97.100,0.000,1.000,1.284,-1.126
2014-12-12 03:00:00,4.200,4.500,97.000,0.000,2.000,1.493,-0.910
2014-12-12 04:00:00,3.700,3.900,97.400,0.000,1.000,1.637,-0.691
2014-12-12 05:00:00,3.800,4.100,97.600,0.000,2.000,1.762,-0.474
2014-12-12 06:00:00,3.700,3.500,97.600,0.000,1.000,1.885,-0.262
2014-12-12 07:00:00,3.100,2.800,97.700,0.500,1.000,2.015,-0.036
2014-12-12 08:00:00,3.500,4.000,97.800,48.800,0.000,2.163,0.134
2014-12-12 09:00:00,5.500,6.900,94.100,119.800,1.000,2.337,0.304
2014-12-12 10:00:00,7.400,9.000,83.500,193.900,2.000,2.547,0.445
2014-12-12 11:00:00,7.500,9.500,81.600,240.700,4.000,2.796,0.544
2014-12-12 12:00:00,7.100,8.700,77.900,202.900,5.000,3.076,0.589
2014-12-12 13:00:00,6.600,7.900,79.400,95.200,3.000,3.364,0.572
2014-12-12 14:00:00,6.000,7.200,80.100,131.400,6.000,3.629,0.495
2014-12-12 15:00:00,6.200,7.500,76.700,74.500,3.000,3.856,0.371
2014-12-12 16:00:00,7.000,8.800,69.500,157.600,4.000,4.045,0.213
2014-12-12 17:00:00,5.900,5.600,70.800,7.000,2.000,4.204,0.034
2014-12-12 18:00:00,5.900,5.600,75.100,0.000,2.000,4.341,-0.169
2014-12-12 19:00:00,5.500,5.400,79.900,0.000,2.000,4.465,-0.378
2014-12-12 20:00:00,4.600,4.300,79.200,0.000,2.000,4.587,-0.593
2014-12-12 21:00:00,4.900,4.400,78.300,0.000,3.000,4.720,-0.812
2014-12-12 22:00:00,5.000,5.000,75.300,0.000,3.000,4.890,-1.030
2014-12-12 23:00:00,4.600,3.800,79.000,0.000,1.000,5.184,-1.238
2014-12-13 00:00:00,5.100,4.200,72.800,0.000,2.000,5.975,-1.388
2014-12-13 01:00:00,5.700,5.400,71.300,0.000,2.000,0.844,-1.322
2014-12-13 02:00:00,5.000,5.100,78.500,0.000,3.000,1.285,-1.128
2014-12-13 03:00:00,5.000,5.100,82.700,0.000,2.000,1.493,-0.912
2014-12-13 04:00:00,5.500,4.700,81.100,0.000,2.000,1.638,-0.693
2014-12-13 05:00:00,5.700,5.400,75.100,0.000,3.000,1.763,-0.476
2014-12-13 06:00:00,5.600,4.900,74.500,0.000,3.000,1.885,-0.264
2014-12-13 07:00:00,5.000,4.700,73.400,0.500,3.000,2.015,-0.037
2014-12-13 08:00:00,6.000,6.200,73.200,40.800,4.000,2.163,0.132
2014-12-13 09:00:00,6.200,6.300,74.500,59.400,4.000,2.337,0.301
2014-12-13 10:00:00,6.500,8.200,68.000,135.500,5.000,2.546,0.443
2014-12-13 11:00:00,6.000,15.100,67.500,392.300,4.000,2.794,0.542
2014-12-13 12:00:00,7.300,17.000,55.900,542.800,5.000,3.074,0.588
2014-12-13 13:00:00,6.600,9.200,65.800,169.700,4.000,3.361,0.571
2014-12-13 14:00:00,7.000,10.300,64.700,169.200,4.000,3.627,0.495
2014-12-13 15:00:00,6.500,9.900,60.300,446.700,6.000,3.854,0.371
2014-12-13 16:00:00,5.200,6.000,67.400,55.400,4.000,4.043,0.213
2014-12-13 17:00:00,4.500,4.100,72.400,9.100,2.000,4.201,0.035
2014-12-13 18:00:00,4.200,3.700,76.900,0.000,3.000,4.338,-0.168
2014-12-13 19:00:00,4.400,4.600,75.500,0.000,3.000,4.463,-0.377
2014-12-13 20:00:00,4.100,4.000,77.200,0.000,1.000,4.585,-0.592
2014-12-13 21:00:00,4.400,4.600,75.500,0.000,2.000,4.717,-0.811
2014-12-13 22:00:00,3.400,3.700,83.000,0.000,3.000,4.886,-1.029
2014-12-13 23:00:00,2.700,2.800,89.300,0.000,1.000,5.178,-1.237
